id,day,word,meaning,source
d26-036,26,speculative,"추측에 의한, 이론적인
conjectural, unsubstantiated",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-037,26,spendthrift,"방탕아, 탕진하는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-038,26,spent,"(힘, 에너지) 소진된",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-039,26,spent,"(힘, 에너지) 소진된",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-040,26,spew,"유출하다, 분출하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-041,26,sprited,"활기(용기, 열의) 넘치는
vigorous",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-042,26,splenetic,"까다로운, 성깔 있는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-043,26,splurge,"1. 돈 펑펑 쓰기
2. 돈 펑펑 쓰다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-044,26,spontaneous,"1. 사전계획이나 외부적 자극없이 행해진, 충동, 즉흥적으로 움직이는, 자발적인
2. 저절로 움직이는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-045,26,sporadic,간헐적인,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-046,26,sprawl,불규칙하게 퍼져 있다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-047,26,spur,"1. 박차를 가하다, 독려하다, 자극하다
2. 자극제",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-048,26,spurious,"가짜의, 허위의
specious, artificial",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-049,26,spurn,"경멸하며 거절하다, 퇴짜놓다
flout",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-050,26,squabble,사소한 말다툼,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-051,26,squalid,"1. 지저분한, 더러운
2. 추잡스런, 부도덕한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-052,26,squander,"탕진하다, 낭비하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-053,26,square with,"일치시키다; 일치하다, 맞다
conform to",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-054,26,squarely,"1. 정면으로, 똑바로
2. 직접적으로, 단호하게
3. 정확히, 바로

square(반듯한, 공정한) + -ly(부사형)",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-055,26,squash,"1. 진압하다, 억압하다
2. 거부하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-056,26,squeamish,"1. 비위가 약한
2. 너무 까다로운",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-057,26,squelch,"억제하다, 억압하다, 진압하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-058,26,stagger,"1. 비틀거리다, 오락가락하다
2. 깜짝 놀라게 하다, 충격을 주다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-059,26,stagnant,"(물이) 고여있는, 침체된",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-060,26,staid,"조용한, 차분한, 착실한
sober",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-061,26,stain,"1. 얼룩, 흠
2. 더럽히다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-062,26,stale,"1. (음식이 오래되서) 신선하지 않은, 마른, 딱딱한, 삐쩍 마른
2. 진부한, 재미없는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-063,26,stalemate,"교착상태, 꼼짝할 수 없는 상태",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-064,26,stalwart,"1. 충성된, 마음이 확고한, 그런 사람
2. 튼튼한, 건장한, 그런 사람",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-065,26,stanch,흐름을 막다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-066,26,standoffish,"쌀쌀맞은, 마음을 잘 열지 않는, 무뚝뚝한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-067,26,stark,"1. 완전한, 순전한;
2. (차이) 극명한, 지나치게 뚜렷한;
3. 황량한, 삭막한;",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-068,26,stasis,"정지상태, 균형상태
inertia",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-069,26,static,정지된,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-070,26,staunch,"확고한, 충실한
zealous",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-071,26,stave off,"막다, 피하다, 면하다
forestall",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-072,26,steep,"1. (경사, 증가) 가파른
2. 가격, 요구 등이 터무니 없는, 너무 비싼
3. 흠뻑 적시다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-073,26,stem,"1. 에서 기인하다, 생겨나다
2. (흐름을) 막다, 멎게 하다 check, arrest",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-074,26,stench,악취,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-075,26,stentorian,"(소리) 우렁찬, 울리는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-076,26,sterling,"매우 뛰어난, 훌륭한, 신뢰할 만한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-077,26,stickler,"끝까지 주장하는 사람, 까다로운 사람",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-078,26,stifle,"1. 숨막히게 하다
2. 제한하다, 억제하다 shackle",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-079,26,stigmatize,낙인을 찍다; 비난하다; 오명을 씌우다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-080,26,stilted,"(글, 말) 형식적인, 부자연스러운",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-081,26,stipulate,"(계약 등의) 조건으로서 ~ 요구하다; 규정하다, 명기하다, 명문화하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-082,26,stodgy,"1. 지루하고 재미없는
2. 고지식한, 매우 보수적인",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-083,26,stoic,고통을 참고 내색하지 않는; 감정을 드러내지 않는,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-084,26,stolid,"차분한, 침착한; 둔감한, 무감한
phlegmatic",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-085,26,stopgap,임시변통,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-086,26,straightforward,"1. 복잡하지 않은, 이해하기 쉬운
2. 솔직한, 직설적인",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-087,26,strain,"1. 잡아당기다; 무리하게 사용하다
2. 긴장시키다; 부담을 주다
3. 긴장, 부담; (근육 등의) 염좌
4. (동식물·병원체의) 계통, 변종

고대 프랑스어 estreindre(단단히 묶다, 압박하다) ← 라틴어 stringere(팽팽하게 당기다)",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-088,26,strained,"억지로 갖다 붙인, 부자연스러운",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-089,26,stratagem,"계략, 책략, 음모",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-090,26,stratify,계층화하다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-091,26,stray,"1. (있어야할 곳을 벗어나) 헤매다
2. (생각논의 등이) 옆길로 새다[(딴 생각이나 이야기로) 벗어나다]",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-092,26,streamline,"(일, 과정) 능률적으로 하다, 간소화하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-093,26,strenuous,"몹시 힘든, 격렬한, 힘든, 분투하는",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-094,26,strident,"1. (소리가) 불쾌한, 귀에 거슬리는, 삐걱거리는
2. (주장이) 강한, 단호한",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-095,26,strife,"분쟁, 투쟁, 갈등",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-096,26,stringent,"엄격한, 엄한
exacting",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-097,26,strive,"노력하다, 애쓰다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-098,26,strut,거만하게 걷다,https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-099,26,stultify,"1. 바보처럼 보이게 하다
2. 쓸모없게 만들다, 무효로 하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d26-100,26,stump,"1. 그루터기
2. (너무 어려운 질문, 문제로) 쩔쩔매게[당황하게] 하다",https://quizlet.com/kr/1208394805/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-26-flash-cards
d27-001,27,stun,"깜짝 놀라게 하다, (멍해질 정도로) 큰 충격을 주다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-002,27,stupefy,"멍하게 하다, 대경실색케 하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-003,27,sturdy,"1. (물건이) 튼튼한, 견고한
2. (사람, 동물, 몸이) 튼튼한, 건장한
3. 확고한, 단호한",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-004,27,stymie,"(진행을) 방해하다, 막다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-005,27,subdue,"1. (감정이나 사람) 가라앉히다, 억누르다
2. 정복하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-006,27,subjugate,"굴복시키다, 지배하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-007,27,sublime,숭고한,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-008,27,submerge,"물에 푹 빠뜨리다, 잠수시키다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-009,27,submissive,"순종하는, 순응하는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-010,27,subordinate,"1. 종속적인; 부차적인
2. 종속시키다, 지배하에 두다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-011,27,subsequent,"추후의, 나중의, 뒤에 이어지는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-012,27,subservient,"1. 복종하는, 굴종하는
2. 부차적인, 부수적인",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-013,27,subside,"약해지다, (갈등, 미움) 가라앉다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-014,27,subsidiary,"보조적인, 덜 중요한",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-015,27,subsidy,"보조금, 장려금, 기부금",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-016,27,substantial,"1. 상당히 크고 중요한
2. 튼튼한
3. 현실적인, 물질적인
4. 본질적인",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-017,27,substantiate,"입증하다
corroborate",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-018,27,substantive,"현실적인, 중요한, 의미있는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-019,27,subsume,"(규칙, 원칙에) 포함시키다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-020,27,subterfuge,"핑계, 구설, 속임수",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-021,27,subtle,"1. (분석하거나 인지하기 힘들만큼) 미묘한
2. (사람이나 분석이) 날카로운, 민감한
3. (구분이) 정확한, 정밀한",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-022,27,subvert,"(권력, 시스템을) 약화시키다, 전복시키다
undermine",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-023,27,succinct,간결한,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-024,27,succor,"1. 원조하다, 돕다
2. 원조, 도움",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-025,27,succulent,"과즙이 많은, 맛있는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-026,27,succumb to,"1. (압력, 유혹 등에) 굴복하다, 항복하다 yield to
2. 병으로 쓰러지다, 죽다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-027,27,suckle,"젖을 물리다, 젖을 빨리다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-028,27,suffrage,참정권,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-029,27,sulky,"성질 더러운, 토라진, 뚱한, 삐진",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-030,27,sullen,"성질 더러운, 토라진, 뚱한",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-031,27,sully,더럽히다,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-032,27,sumptuous,"호화로운, 사치스러운",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-033,27,sunder,"분리하다, 절단하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-034,27,superannuation,"1. 노령자 연금, 은퇴자 연금
2. 은퇴, (연금 수력하는) 퇴직; [비유적] 노후, 노쇠",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-035,27,superb,탁월한,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-036,27,supercilious,"거만한, 건방진",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-037,27,superficial,"1. 표면적인, 외적인
2. 피상적인, 깊이가 없는, 성의없는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-038,27,superfluous,"잉여의, 불필요한
uncalled-for",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-039,27,superlative,"최고의, 최상급의
praiseworthy",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-040,27,supersede,"대신하다, 대체하다
supplant",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-041,27,supplant,"대신하다, 대체하다, 찬탈하다
supersede",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-042,27,supple,"유연한, 잘휘는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-043,27,supplement,"보완하다, 보충하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-044,27,suppliant,"1. 간청하는 사람, 탄원하는 사람
2. 간청하는, 탄원하는",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-045,27,supplicate,"간청하다, 탄원하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-046,27,supreme,최고의,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-047,27,surfeit,"과다
overabundance, glut, plethora",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-048,27,surge,"1. 급증, 쇄도
2. 급증하다, 쇄도하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-049,27,surly,"퉁명스런, 성질 못된, 무례한",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-050,27,surmise,"추정하다, 짐작하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-051,27,surmount,극복하다,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-052,27,surpass,능가하다,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-053,27,surrender,"포기하다, 양보하다, 양도하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-054,27,surreptitious,은밀한,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-055,27,surrogate,"대리의, 대행의",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-056,27,susceptible,"1. ~에 취약한, 당하기 쉬운, 걸리기 쉬운, 쉽게 영향을 받는 (to)
2. (분석, 연구 치료) ~을 받아들일 수 있는, ~을 허용하는, ~을 하기 쉬운",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-057,27,suspend,"1. 매달다
2. 중단시키다
3. 연기시키다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-058,27,suspended,(침전물 등이 용액이나 공기중에) 부유하는,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-059,27,sustain,"1. 유지하다, 계속하다
2. 지탱하다
3. (피해, 고통) 당하다, 입다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-060,27,swath,"넓은 지역, 넓은 길",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-061,27,sway,"1. (의견 등) 흔들리다
2. (남의 맘이나 의견 등) 흔들다, 기울게 하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-062,27,sweeping,"1. (영향력) 광범위한
2. 압도적인",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-063,27,swerve,방향을 갑자기 바꾸다,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-064,27,swill,"1. 벌컥벌컥 마시다
2. (아주 많은 양) 한 모금",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-065,27,swindle,"사기치다
defraud",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-066,27,sybarite,쾌락주의자,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-067,27,sycophant,아첨꾼,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-068,27,symbiosis,공생,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-069,27,symmetrical,"대칭의, 대칭적인, 균형잡힌",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-070,27,synchoronous,동시발생의,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-071,27,synoptic,요약의,https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-072,27,syntactic,"통사론적인, 문장구성의",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-073,27,synthesize,"합성하다, 종합하다",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
d27-074,27,systemic,"(부분과 반대의미의 전체) 체계의, 전체적인",https://quizlet.com/kr/1208394887/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-27-flash-cards
